index_code,expenditure_on _education_pct_gdp,mortality_rate_infant,gini_index,gdp_per_capita_ppp,inflation_consumer_prices,intentional_homicides,unemployment,gross_fixed_capital_formation,population_density,suicide_mortality_rate,tax_revenue,taxes_on_income_profits_capital,alcohol_consumption_per_capita,government_health_expenditure_pct_gdp,urban_population_pct_total,country,time,sex,rating
ISL-2012,7.58223009109497,2.1,26.8,42004.44761105966,5.18589988750698,0.311546376014668,6.0,15.982918281194895,3.1991620947630923,13.5,21.50330707674498,23.337655649730962,,6.53846216,93.6,ISL,2012,TOT,493.0
ISL-2015,7.4579701423645,2.1,26.8,49201.064096455295,1.63305558181326,0.906181517219714,3.979,19.333024810776948,3.2999002493765586,14.3,22.689444117931426,27.97337190943436,7.84791,6.52118731,93.7,ISL,2015,BOY,487.0
ISL-2015,7.4579701423645,2.1,26.8,49201.064096455295,1.63305558181326,0.906181517219714,3.979,19.333024810776948,3.2999002493765586,14.3,22.689444117931426,27.97337190943436,7.84791,6.52118731,93.7,ISL,2015,GIRL,489.0
ISL-2015,7.4579701423645,2.1,26.8,49201.064096455295,1.63305558181326,0.906181517219714,3.979,19.333024810776948,3.2999002493765586,14.3,22.689444117931426,27.97337190943436,7.84791,6.52118731,93.7,ISL,2015,TOT,488.0
ISL-2018,7.56349992752075,2.1,,57197.76762471731,2.68291768267392,0.849988383492092,2.704,21.83729129816315,3.4981751462858277,10.8,22.978361068723384,29.736095142818584,,6.90136099,93.813,ISL,2018,BOY,490.0
ISL-2018,7.56349992752075,2.1,,57197.76762471731,2.68291768267392,0.849988383492092,2.704,21.83729129816315,3.4981751462858277,10.8,22.978361068723384,29.736095142818584,,6.90136099,93.813,ISL,2018,GIRL,500.0
ISL-2018,7.56349992752075,2.1,,57197.76762471731,2.68291768267392,0.849988383492092,2.704,21.83729129816315,3.4981751462858277,10.8,22.978361068723384,29.736095142818584,,6.90136099,93.813,ISL,2018,TOT,495.0
IRL-2003,4.20493984222412,5.1,32.9,36284.92797691818,3.49048968029137,0.934649083475531,4.478,24.911072058199583,58.013078821309335,12.1,24.160739179045592,40.258440761245275,,5.51941919,59.925,IRL,2003,BOY,510.0
IRL-2003,4.20493984222412,5.1,32.9,36284.92797691818,3.49048968029137,0.934649083475531,4.478,24.911072058199583,58.013078821309335,12.1,24.160739179045592,40.258440761245275,,5.51941919,59.925,IRL,2003,GIRL,495.0
IRL-2003,4.20493984222412,5.1,32.9,36284.92797691818,3.49048968029137,0.934649083475531,4.478,24.911072058199583,58.013078821309335,12.1,24.160739179045592,40.258440761245275,,5.51941919,59.925,IRL,2003,TOT,503.0
IRL-2006,4.54742002487183,4.1,32.7,44229.524581343365,3.9316398954053,1.46405744866973,4.415,30.986691634222748,62.034997822615765,10.9,26.81881277460304,39.38866542891898,,5.84971762,60.738,IRL,2006,BOY,507.0
IRL-2006,4.54742002487183,4.1,32.7,44229.524581343365,3.9316398954053,1.46405744866973,4.415,30.986691634222748,62.034997822615765,10.9,26.81881277460304,39.38866542891898,,5.84971762,60.738,IRL,2006,GIRL,496.0
IRL-2006,4.54742002487183,4.1,32.7,44229.524581343365,3.9316398954053,1.46405744866973,4.415,30.986691634222748,62.034997822615765,10.9,26.81881277460304,39.38866542891898,,5.84971762,60.738,IRL,2006,TOT,501.0
IRL-2009,6.15610980987549,3.6,32.7,41471.494102497825,-4.4781033915048,1.1778320889241,12.609,21.1631245505943,65.83502685440557,14.0,22.06237630900189,36.51482061982039,,8.11006927,61.342,IRL,2009,BOY,491.0
IRL-2009,6.15610980987549,3.6,32.7,41471.494102497825,-4.4781033915048,1.1778320889241,12.609,21.1631245505943,65.83502685440557,14.0,22.06237630900189,36.51482061982039,,8.11006927,61.342,IRL,2009,GIRL,483.0
IRL-2009,6.15610980987549,3.6,32.7,41471.494102497825,-4.4781033915048,1.1778320889241,12.609,21.1631245505943,65.83502685440557,14.0,22.06237630900189,36.51482061982039,,8.11006927,61.342,IRL,2009,TOT,487.0
IRL-2012,,3.4,33.2,46283.72896610626,1.69620897294548,1.13921416130834,15.451,19.62276524713603,66.76633763971549,12.4,22.51982211008793,36.730184115082835,,7.62500095,61.942,IRL,2012,BOY,509.035
IRL-2012,,3.4,33.2,46283.72896610626,1.69620897294548,1.13921416130834,15.451,19.62276524713603,66.76633763971549,12.4,22.51982211008793,36.730184115082835,,7.62500095,61.942,IRL,2012,GIRL,493.705
IRL-2012,,3.4,33.2,46283.72896610626,1.69620897294548,1.13921416130834,15.451,19.62276524713603,66.76633763971549,12.4,22.51982211008793,36.730184115082835,,7.62500095,61.942,IRL,2012,TOT,501.0
IRL-2015,,3.2,31.8,69214.42199915677,-0.289879079012766,0.664414800589829,9.908,24.046841791183617,68.2531136594571,9.3,18.73239058940225,38.95635602036211,11.71409,5.26927996,62.538,IRL,2015,BOY,512.0
IRL-2015,,3.2,31.8,69214.42199915677,-0.289879079012766,0.664414800589829,9.908,24.046841791183617,68.2531136594571,9.3,18.73239058940225,38.95635602036211,11.71409,5.26927996,62.538,IRL,2015,GIRL,495.0
IRL-2015,,3.2,31.8,69214.42199915677,-0.289879079012766,0.664414800589829,9.908,24.046841791183617,68.2531136594571,9.3,18.73239058940225,38.95635602036211,11.71409,5.26927996,62.538,IRL,2015,TOT,504.0
IRL-2018,3.38675999641418,2.9,30.6,84918.3383814459,0.488370168032444,0.80670066254946,5.741,28.395007367517515,70.65344752503992,9.9,18.040388947070298,41.62190807023838,,5.09988594,63.17,IRL,2018,BOY,503.0
IRL-2018,3.38675999641418,2.9,30.6,84918.3383814459,0.488370168032444,0.80670066254946,5.741,28.395007367517515,70.65344752503992,9.9,18.040388947070298,41.62190807023838,,5.09988594,63.17,IRL,2018,GIRL,497.0
IRL-2018,3.38675999641418,2.9,30.6,84918.3383814459,0.488370168032444,0.80670066254946,5.741,28.395007367517515,70.65344752503992,9.9,18.040388947070298,41.62190807023838,,5.09988594,63.17,IRL,2018,TOT,500.0
ISR-2006,5.59218978881836,4.3,41.6,26336.428219935853,2.06352636127917,2.2394361187674,10.707,22.32242769969071,325.956561922366,5.5,25.314346886232247,33.1115809174756,,4.30434084,91.58,ISR,2006,BOY,448.0
ISR-2006,5.59218978881836,4.3,41.6,26336.428219935853,2.06352636127917,2.2394361187674,10.707,22.32242769969071,325.956561922366,5.5,25.314346886232247,33.1115809174756,,4.30434084,91.58,ISR,2006,GIRL,436.0
ISR-2006,5.59218978881836,4.3,41.6,26336.428219935853,2.06352636127917,2.2394361187674,10.707,22.32242769969071,325.956561922366,5.5,25.314346886232247,33.1115809174756,,4.30434084,91.58,ISR,2006,TOT,442.0
ISR-2009,5.37785005569458,3.8,42.6,27903.117052218528,3.35617818988106,2.00008264230362,9.534,21.12355319388512,345.91497227356746,6.0,21.390010727570967,27.95642312472557,,4.31569958,91.763,ISR,2009,BOY,451.0
ISR-2009,5.37785005569458,3.8,42.6,27903.117052218528,3.35617818988106,2.00008264230362,9.534,21.12355319388512,345.91497227356746,6.0,21.390010727570967,27.95642312472557,,4.31569958,91.763,ISR,2009,GIRL,443.0
ISR-2009,5.37785005569458,3.8,42.6,27903.117052218528,3.35617818988106,2.00008264230362,9.534,21.12355319388512,345.91497227356746,6.0,21.390010727570967,27.95642312472557,,4.31569958,91.763,ISR,2009,TOT,447.0
ISR-2012,5.58893013000488,3.4,41.6,32322.693523719856,1.67920719398061,1.68596170812157,6.762,23.392270819567873,365.54990757855825,6.1,21.71224851029058,28.309094406931568,,4.43309879,91.96,ISR,2012,BOY,472.398
ISR-2012,5.58893013000488,3.4,41.6,32322.693523719856,1.67920719398061,1.68596170812157,6.762,23.392270819567873,365.54990757855825,6.1,21.71224851029058,28.309094406931568,,4.43309879,91.96,ISR,2012,GIRL,460.749
ISR-2012,5.58893013000488,3.4,41.6,32322.693523719856,1.67920719398061,1.68596170812157,6.762,23.392270819567873,365.54990757855825,6.1,21.71224851029058,28.309094406931568,,4.43309879,91.96,ISR,2012,TOT,466.0
ISR-2015,5.7976598739624,3.2,39.7,35864.273001583715,-0.601291007162392,1.37366445473388,5.176,20.98427694467932,387.2504621072089,4.5,23.067100904370182,29.820570996434892,2.94125,4.50274849,92.179,ISR,2015,BOY,474.0
ISR-2015,5.7976598739624,3.2,39.7,35864.273001583715,-0.601291007162392,1.37366445473388,5.176,20.98427694467932,387.2504621072089,4.5,23.067100904370182,29.820570996434892,2.94125,4.50274849,92.179,ISR,2015,GIRL,466.0
ISR-2015,5.7976598739624,3.2,39.7,35864.273001583715,-0.601291007162392,1.37366445473388,5.176,20.98427694467932,387.2504621072089,4.5,23.067100904370182,29.820570996434892,2.94125,4.50274849,92.179,ISR,2015,TOT,470.0
ISR-2018,6.06284999847412,2.9,38.6,40231.90525811143,0.794075660242718,1.37172864889576,3.917,23.138871302008226,410.48059149722735,5.4,22.69560492144567,31.592979843758854,,4.71212816,92.418,ISR,2018,BOY,458.0
ISR-2018,6.06284999847412,2.9,38.6,40231.90525811143,0.794075660242718,1.37172864889576,3.917,23.138871302008226,410.48059149722735,5.4,22.69560492144567,31.592979843758854,,4.71212816,92.418,ISR,2018,GIRL,467.0
ISR-2018,6.06284999847412,2.9,38.6,40231.90525811143,0.794075660242718,1.37172864889576,3.917,23.138871302008226,410.48059149722735,5.4,22.69560492144567,31.592979843758854,,4.71212816,92.418,ISR,2018,TOT,463.0
ITA-2003,4.54179000854492,4.1,34.9,29198.399267919598,2.6725555277285,,8.869,20.875315087217746,193.8103294354757,7.4,22.76357266243214,32.22041866136577,,5.90086746,67.501,ITA,2003,BOY,475.0
ITA-2003,4.54179000854492,4.1,34.9,29198.399267919598,2.6725555277285,,8.869,20.875315087217746,193.8103294354757,7.4,22.76357266243214,32.22041866136577,,5.90086746,67.501,ITA,2003,GIRL,457.0
ITA-2003,4.54179000854492,4.1,34.9,29198.399267919598,2.6725555277285,,8.869,20.875315087217746,193.8103294354757,7.4,22.76357266243214,32.22041866136577,,5.90086746,67.501,ITA,2003,TOT,466.0
ITA-2006,4.52545022964478,3.7,33.7,32451.493477489028,2.09084391012754,1.06965777437625,6.777,21.580372809249106,196.61968158854043,6.7,23.32782116779765,34.63800562574693,,6.55959702,67.856,ITA,2006,BOY,470.0
ITA-2006,4.52545022964478,3.7,33.7,32451.493477489028,2.09084391012754,1.06965777437625,6.777,21.580372809249106,196.61968158854043,6.7,23.32782116779765,34.63800562574693,,6.55959702,67.856,ITA,2006,GIRL,453.0
ITA-2006,4.52545022964478,3.7,33.7,32451.493477489028,2.09084391012754,1.06965777437625,6.777,21.580372809249106,196.61968158854043,6.7,23.32782116779765,34.63800562574693,,6.55959702,67.856,ITA,2006,TOT,462.0
ITA-2009,4.52371978759766,3.4,33.8,34603.255856547854,0.774768131387381,0.990550467530587,7.749,20.110515991729688,199.83688852217315,7.0,23.742944946346373,32.88617369755777,,7.00957918,68.209,ITA,2009,BOY,490.0
ITA-2009,4.52371978759766,3.4,33.8,34603.255856547854,0.774768131387381,0.990550467530587,7.749,20.110515991729688,199.83688852217315,7.0,23.742944946346373,32.88617369755777,,7.00957918,68.209,ITA,2009,GIRL,475.0
ITA-2009,4.52371978759766,3.4,33.8,34603.255856547854,0.774768131387381,0.990550467530587,7.749,20.110515991729688,199.83688852217315,7.0,23.742944946346373,32.88617369755777,,7.00957918,68.209,ITA,2009,TOT,483.0
ITA-2012,4.05601978302002,3.2,35.2,36486.296787030224,3.04136333226775,0.880542812444273,10.655,18.309059446044767,201.3395092622025,7.6,24.94682978581024,33.237322147723134,,6.66466093,68.684,ITA,2012,BOY,494.199
ITA-2012,4.05601978302002,3.2,35.2,36486.296787030224,3.04136333226775,0.880542812444273,10.655,18.309059446044767,201.3395092622025,7.6,24.94682978581024,33.237322147723134,,6.66466093,68.684,ITA,2012,GIRL,475.794
ITA-2012,4.05601978302002,3.2,35.2,36486.296787030224,3.04136333226775,0.880542812444273,10.655,18.309059446044767,201.3395092622025,7.6,24.94682978581024,33.237322147723134,,6.66466093,68.684,ITA,2012,TOT,485.0
ITA-2015,4.07362985610962,3.0,35.4,36899.38520924635,0.0387903996579733,0.778644151753196,11.896,16.935467014628284,205.36653839130523,7.1,24.73952717090896,32.70388705263,7.67835,6.59266424,69.565,ITA,2015,BOY,500.0
ITA-2015,4.07362985610962,3.0,35.4,36899.38520924635,0.0387903996579733,0.778644151753196,11.896,16.935467014628284,205.36653839130523,7.1,24.73952717090896,32.70388705263,7.67835,6.59266424,69.565,ITA,2015,GIRL,480.0
ITA-2015,4.07362985610962,3.0,35.4,36899.38520924635,0.0387903996579733,0.778644151753196,11.896,16.935467014628284,205.36653839130523,7.1,24.73952717090896,32.70388705263,7.67835,6.59266424,69.565,ITA,2015,TOT,490.0
ITA-2018,4.25614023208618,2.7,35.2,43036.24377703666,1.13748763600391,0.599558175726844,10.61,17.846136979793055,204.32222590440892,6.7,24.238180702263847,31.38561751941881,,6.41253042,70.438,ITA,2018,BOY,494.0
ITA-2018,4.25614023208618,2.7,35.2,43036.24377703666,1.13748763600391,0.599558175726844,10.61,17.846136979793055,204.32222590440892,6.7,24.238180702263847,31.38561751941881,,6.41253042,70.438,ITA,2018,GIRL,479.0
ITA-2018,4.25614023208618,2.7,35.2,43036.24377703666,1.13748763600391,0.599558175726844,10.61,17.846136979793055,204.32222590440892,6.7,24.238180702263847,31.38561751941881,,6.41253042,70.438,ITA,2018,TOT,487.0
JPN-2003,3.46662998199463,2.9,,29392.248991618573,-0.256541816316025,0.546656580316822,5.251,25.71335381547673,350.3923182441701,25.6,,,,5.98652935,83.196,JPN,2003,BOY,539.0
JPN-2003,3.46662998199463,2.9,,29392.248991618573,-0.256541816316025,0.546656580316822,5.251,25.71335381547673,350.3923182441701,25.6,,,,5.98652935,83.196,JPN,2003,GIRL,530.0
JPN-2003,3.46662998199463,2.9,,29392.248991618573,-0.256541816316025,0.546656580316822,5.251,25.71335381547673,350.3923182441701,25.6,,,,5.98652935,83.196,JPN,2003,TOT,534.0
JPN-2006,3.27667999267578,2.7,,33634.631706678716,0.249355116079085,0.483963653250691,4.192,26.044686344643253,350.7654320987654,23.9,,,,6.17422724,87.118,JPN,2006,BOY,533.0
JPN-2006,3.27667999267578,2.7,,33634.631706678716,0.249355116079085,0.483963653250691,4.192,26.044686344643253,350.7654320987654,23.9,,,,6.17422724,87.118,JPN,2006,GIRL,513.0
JPN-2006,3.27667999267578,2.7,,33634.631706678716,0.249355116079085,0.483963653250691,4.192,26.044686344643253,350.7654320987654,23.9,,,,6.17422724,87.118,JPN,2006,TOT,523.0
JPN-2009,3.5559778213501,2.4,,33547.2834245767,-1.35283672951719,0.394951360178921,5.068,23.624293447426993,351.2949245541838,24.9,,,,7.282969,89.989,JPN,2009,BOY,534.0
JPN-2009,3.5559778213501,2.4,,33547.2834245767,-1.35283672951719,0.394951360178921,5.068,23.624293447426993,351.2949245541838,24.9,,,,7.282969,89.989,JPN,2009,GIRL,524.0
JPN-2009,3.5559778213501,2.4,,33547.2834245767,-1.35283672951719,0.394951360178921,5.068,23.624293447426993,351.2949245541838,24.9,,,,7.282969,89.989,JPN,2009,TOT,529.0
JPN-2012,3.64741992950439,2.2,,37605.97426145393,-0.0440645104432602,0.335539794266786,4.358,23.77364929735709,350.14814814814815,21.6,,,,8.9568243,91.148,JPN,2012,BOY,544.884
JPN-2012,3.64741992950439,2.2,,37605.97426145393,-0.0440645104432602,0.335539794266786,4.358,23.77364929735709,350.14814814814815,21.6,,,,8.9568243,91.148,JPN,2012,GIRL,527.011
JPN-2012,3.64741992950439,2.2,,37605.97426145393,-0.0440645104432602,0.335539794266786,4.358,23.77364929735709,350.14814814814815,21.6,,,,8.9568243,91.148,JPN,2012,TOT,536.0
JPN-2015,3.22902536392212,2.0,,40898.80697396,0.795279630579839,0.285263134377176,3.385,24.971456174657174,348.8093278463649,19.1,,,6.71821,9.03866768,91.381,JPN,2015,BOY,539.0
JPN-2015,3.22902536392212,2.0,,40898.80697396,0.795279630579839,0.285263134377176,3.385,24.971456174657174,348.8093278463649,19.1,,,6.71821,9.03866768,91.381,JPN,2015,GIRL,525.0
JPN-2015,3.22902536392212,2.0,,40898.80697396,0.795279630579839,0.285263134377176,3.385,24.971456174657174,348.8093278463649,19.1,,,6.71821,9.03866768,91.381,JPN,2015,TOT,532.0
JPN-2018,3.07782006263733,1.9,,42141.93529877594,0.989094598021848,0.264542163926071,2.467,25.26776758928416,347.9039780521262,16.7,,,,9.00234032,91.616,JPN,2018,BOY,532.0
JPN-2018,3.07782006263733,1.9,,42141.93529877594,0.989094598021848,0.264542163926071,2.467,25.26776758928416,347.9039780521262,16.7,,,,9.00234032,91.616,JPN,2018,GIRL,522.0
JPN-2018,3.07782006263733,1.9,,42141.93529877594,0.989094598021848,0.264542163926071,2.467,25.26776758928416,347.9039780521262,16.7,,,,9.00234032,91.616,JPN,2018,TOT,527.0
KOR-2003,,5.5,,22095.870826346974,3.51487451459939,0.813262065129294,3.348,31.264323204337412,494.75547520661155,24.1,13.69345757226538,27.595413679107168,,2.47796965,80.652,KOR,2003,BOY,552.0
KOR-2003,,5.5,,22095.870826346974,3.51487451459939,0.813262065129294,3.348,31.264323204337412,494.75547520661155,24.1,13.69345757226538,27.595413679107168,,2.47796965,80.652,KOR,2003,GIRL,528.0
KOR-2003,,5.5,,22095.870826346974,3.51487451459939,0.813262065129294,3.348,31.264323204337412,494.75547520661155,24.1,13.69345757226538,27.595413679107168,,2.47796965,80.652,KOR,2003,TOT,542.0
KOR-2006,,4.4,31.7,26884.267328335838,2.24234028518921,0.865105342912209,3.254,30.493431045995855,499.98236994219656,23.7,13.727535211512713,29.29215340137672,,2.91707134,81.528,KOR,2006,BOY,552.0
KOR-2006,,4.4,31.7,26884.267328335838,2.24234028518921,0.865105342912209,3.254,30.493431045995855,499.98236994219656,23.7,13.727535211512713,29.29215340137672,,2.91707134,81.528,KOR,2006,GIRL,543.0
KOR-2006,,4.4,31.7,26884.267328335838,2.24234028518921,0.865105342912209,3.254,30.493431045995855,499.98236994219656,23.7,13.727535211512713,29.29215340137672,,2.91707134,81.528,KOR,2006,TOT,547.0
KOR-2009,3.91358160972595,3.7,,29508.381506061505,2.7564965449393,1.09550484406961,3.363,30.86709337065147,508.0139604368432,34.2,13.650964447851852,28.38339889251434,,3.42186928,81.835,KOR,2009,BOY,548.0
KOR-2009,3.91358160972595,3.7,,29508.381506061505,2.7564965449393,1.09550484406961,3.363,30.86709337065147,508.0139604368432,34.2,13.650964447851852,28.38339889251434,,3.42186928,81.835,KOR,2009,GIRL,544.0
KOR-2009,3.91358160972595,3.7,,29508.381506061505,2.7564965449393,1.09550484406961,3.363,30.86709337065147,508.0139604368432,34.2,13.650964447851852,28.38339889251434,,3.42186928,81.835,KOR,2009,TOT,546.0
KOR-2012,,3.3,31.6,33557.128719643435,2.18707104433314,0.876412093801883,2.812,29.554227541008288,515.8755831877505,30.2,14.077591497435545,24.491952089029446,,3.53646016,81.851,KOR,2012,BOY,562.114
KOR-2012,,3.3,31.6,33557.128719643435,2.18707104433314,0.876412093801883,2.812,29.554227541008288,515.8755831877505,30.2,14.077591497435545,24.491952089029446,,3.53646016,81.851,KOR,2012,GIRL,544.193
KOR-2012,,3.3,31.6,33557.128719643435,2.18707104433314,0.876412093801883,2.812,29.554227541008288,515.8755831877505,30.2,14.077591497435545,24.491952089029446,,3.53646016,81.851,KOR,2012,TOT,554.0
KOR-2015,4.45423793792725,3.0,,37902.400403757805,0.70633177245575,0.735374850270327,3.546,29.01060204084341,523.5255477448817,28.0,13.158144339891594,26.198937096728176,8.52494,3.81570315,81.634,KOR,2015,BOY,521.0
KOR-2015,4.45423793792725,3.0,,37902.400403757805,0.70633177245575,0.735374850270327,3.546,29.01060204084341,523.5255477448817,28.0,13.158144339891594,26.198937096728176,8.52494,3.81570315,81.634,KOR,2015,GIRL,528.0
KOR-2015,4.45423793792725,3.0,,37902.400403757805,0.70633177245575,0.735374850270327,3.546,29.01060204084341,523.5255477448817,28.0,13.158144339891594,26.198937096728176,8.52494,3.81570315,81.634,KOR,2015,TOT,524.0
KOR-2018,4.45807981491089,2.8,,43044.29176333706,1.47583935002645,0.597946084227189,3.824,30.375589916428925,528.9690114848237,28.6,15.536383732767318,30.42204934201879,,4.40991306,81.459,KOR,2018,BOY,528.0
KOR-2018,4.45807981491089,2.8,,43044.29176333706,1.47583935002645,0.597946084227189,3.824,30.375589916428925,528.9690114848237,28.6,15.536383732767318,30.42204934201879,,4.40991306,81.459,KOR,2018,GIRL,524.0
KOR-2018,4.45807981491089,2.8,,43044.29176333706,1.47583935002645,0.597946084227189,3.824,30.375589916428925,528.9690114848237,28.6,15.536383732767318,30.42204934201879,,4.40991306,81.459,KOR,2018,TOT,526.0
LVA-2003,5.05714988708496,9.7,,11061.46913899646,2.94264752948473,,12.061,24.684455670949006,36.76788210905234,29.1,20.204592319532612,11.639527151467345,,2.73035383,67.8,LVA,2003,TOT,483.0
LVA-2006,4.68466997146606,8.1,35.6,15857.012527463661,6.53619908765877,,7.03,33.85550063752985,35.64942870458161,23.2,22.123019917614787,12.171373963881841,,3.51022673,67.967,LVA,2006,TOT,486.0
LVA-2009,5.52265977859497,6.9,36.0,17024.636973118537,3.53410672858944,,17.515,22.225032747354632,34.41703762032558,26.3,18.67103585841935,8.727614855329827,,3.63714218,67.814,LVA,2009,TOT,482.0
LVA-2012,6.58270978927612,5.6,35.2,21290.459587899993,2.25778924374595,3.40858847429632,15.047,26.025732452642497,32.691902228935994,23.5,21.075770173506815,9.115767370223374,,3.26510525,67.897,LVA,2012,TOT,491.0
LVA-2015,5.28251981735229,4.3,34.2,24972.786086993226,0.174242243625186,3.3635306428937,9.873,21.863012585886953,31.77924373664165,21.6,22.388436122918403,9.260041722638366,11.60985,3.31676984,67.98,LVA,2015,BOY,481.0
LVA-2015,5.28251981735229,4.3,34.2,24972.786086993226,0.174242243625186,3.3635306428937,9.873,21.863012585886953,31.77924373664165,21.6,22.388436122918403,9.260041722638366,11.60985,3.31676984,67.98,LVA,2015,GIRL,483.0
LVA-2015,5.28251981735229,4.3,34.2,24972.786086993226,0.174242243625186,3.3635306428937,9.873,21.863012585886953,31.77924373664165,21.6,22.388436122918403,9.260041722638366,11.60985,3.31676984,67.98,LVA,2015,TOT,482.0
LVA-2018,4.24356985092163,3.6,35.1,30877.041926480502,2.53445424186598,4.33967123374012,7.412,22.118241767830998,30.970061227441466,18.1,22.826737181746307,7.173175776823445,,3.69562984,68.142,LVA,2018,BOY,500.0
LVA-2018,4.24356985092163,3.6,35.1,30877.041926480502,2.53445424186598,4.33967123374012,7.412,22.118241767830998,30.970061227441466,18.1,22.826737181746307,7.173175776823445,,3.69562984,68.142,LVA,2018,GIRL,493.0
LVA-2018,4.24356985092163,3.6,35.1,30877.041926480502,2.53445424186598,4.33967123374012,7.412,22.118241767830998,30.970061227441466,18.1,22.826737181746307,7.173175776823445,,3.69562984,68.142,LVA,2018,TOT,496.0
LTU-2018,3.89289999008179,3.3,35.7,36376.52788390318,2.69792779208394,3.19874553544653,6.147,20.940067396347764,44.73164617595402,27.4,16.78390655469886,16.830640456233457,,4.30956507,67.679,LTU,2018,TOT,481.0
LTU-2018,3.89289999008179,3.3,35.7,36376.52788390318,2.69792779208394,3.19874553544653,6.147,20.940067396347764,44.73164617595402,27.4,16.78390655469886,16.830640456233457,,4.30956507,67.679,LTU,2018,BOY,480.0
LTU-2018,3.89289999008179,3.3,35.7,36376.52788390318,2.69792779208394,3.19874553544653,6.147,20.940067396347764,44.73164617595402,27.4,16.78390655469886,16.830640456233457,,4.30956507,67.679,LTU,2018,GIRL,482.0
LUX-2003,4.86869335174561,3.1,30.2,60199.5387727809,2.04984030563518,0.664670439779196,3.675,21.048997557391278,175.4270798536392,15.3,24.630096128509212,28.610745438837366,,5.83644247,85.743,LUX,2003,BOY,502.0
LUX-2003,4.86869335174561,3.1,30.2,60199.5387727809,2.04984030563518,0.664670439779196,3.675,21.048997557391278,175.4270798536392,15.3,24.630096128509212,28.610745438837366,,5.83644247,85.743,LUX,2003,GIRL,485.0
LUX-2003,4.86869335174561,3.1,30.2,60199.5387727809,2.04984030563518,0.664670439779196,3.675,21.048997557391278,175.4270798536392,15.3,24.630096128509212,28.610745438837366,,5.83644247,85.743,LUX,2003,TOT,493.0
LUX-2006,4.42274475097656,2.6,30.9,78873.38130563777,2.66631494577069,1.48178411040562,4.731,18.215054288882428,183.58684928101428,15.2,23.929841204305657,28.216667368559197,,5.56112909,87.009,LUX,2006,BOY,498.0
LUX-2006,4.42274475097656,2.6,30.9,78873.38130563777,2.66631494577069,1.48178411040562,4.731,18.215054288882428,183.58684928101428,15.2,23.929841204305657,28.216667368559197,,5.56112909,87.009,LUX,2006,GIRL,482.0
LUX-2006,4.42274475097656,2.6,30.9,78873.38130563777,2.66631494577069,1.48178411040562,4.731,18.215054288882428,183.58684928101428,15.2,23.929841204305657,28.216667368559197,,5.56112909,87.009,LUX,2006,TOT,490.0
LUX-2009,4.86713409423828,2.4,31.2,86876.71964292895,0.368041997888887,1.00428225955474,5.122,18.019247418672673,193.3543345012158,11.3,23.8391085158098,28.346044896963956,,6.02683735,88.178,LUX,2009,BOY,499.0
LUX-2009,4.86713409423828,2.4,31.2,86876.71964292895,0.368041997888887,1.00428225955474,5.122,18.019247418672673,193.3543345012158,11.3,23.8391085158098,28.346044896963956,,6.02683735,88.178,LUX,2009,GIRL,479.0
LUX-2009,4.86713409423828,2.4,31.2,86876.71964292895,0.368041997888887,1.00428225955474,5.122,18.019247418672673,193.3543345012158,11.3,23.8391085158098,28.346044896963956,,6.02683735,88.178,LUX,2009,TOT,489.0
LUX-2012,3.87815999984741,2.3,34.3,96636.426643956,2.66284165508021,0.0,5.14,19.177531611302854,206.23587082339597,11.3,24.4278271542178,28.837395788000673,,4.4276371,89.249,LUX,2012,BOY,502.193
LUX-2012,3.87815999984741,2.3,34.3,96636.426643956,2.66284165508021,0.0,5.14,19.177531611302854,206.23587082339597,11.3,24.4278271542178,28.837395788000673,,4.4276371,89.249,LUX,2012,GIRL,477.117
LUX-2012,3.87815999984741,2.3,34.3,96636.426643956,2.66284165508021,0.0,5.14,19.177531611302854,206.23587082339597,11.3,24.4278271542178,28.837395788000673,,4.4276371,89.249,LUX,2012,TOT,490.0
LUX-2015,3.76792001724243,2.3,32.9,107859.68599930758,0.474743161437779,0.878105750275506,6.669,17.309455467576704,221.25183533634237,12.2,23.321859372663564,29.995472826445063,11.71343,4.29385996,90.179,LUX,2015,BOY,491.0
LUX-2015,3.76792001724243,2.3,32.9,107859.68599930758,0.474743161437779,0.878105750275506,6.669,17.309455467576704,221.25183533634237,12.2,23.321859372663564,29.995472826445063,11.71343,4.29385996,90.179,LUX,2015,GIRL,480.0
LUX-2015,3.76792001724243,2.3,32.9,107859.68599930758,0.474743161437779,0.878105750275506,6.669,17.309455467576704,221.25183533634237,12.2,23.321859372663564,29.995472826445063,11.71343,4.29385996,90.179,LUX,2015,TOT,486.0
LUX-2018,3.66211009025574,2.3,35.4,116498.51208091943,1.5281952430738,0.493491667393196,5.585,16.203412162811752,236.146609386046,10.6,26.644593907064074,33.0653022354584,,4.46583462,90.981,LUX,2018,BOY,487.0
LUX-2018,3.66211009025574,2.3,35.4,116498.51208091943,1.5281952430738,0.493491667393196,5.585,16.203412162811752,236.146609386046,10.6,26.644593907064074,33.0653022354584,,4.46583462,90.981,LUX,2018,GIRL,480.0
LUX-2018,3.66211009025574,2.3,35.4,116498.51208091943,1.5281952430738,0.493491667393196,5.585,16.203412162811752,236.146609386046,10.6,26.644593907064074,33.0653022354584,,4.46583462,90.981,LUX,2018,TOT,483.0
